count_of_chunks,corpus,chunk1,chunk2,euclidean_distance_chunk1_and_chunk2,euclidean_corpus_and_chunk1,euclidean_corpus_and_chunk2,euclidean_corpus_and_all_chunks,length_corpus,length_chunk1,length_chunk2,logfreq_corpus,logfreq_chunk1,logfreq_chunk2
2,ezüstöt,ezüst,öt,15.892082214355469,8.010324478149414,21.240957260131836,4.011379241943359,7,5,2,2.8561244442423,3.6549462265843444,4.697708720591836
2,gyilkolás,gyilkol,ás,22.430612564086914,8.354273796081543,27.087209701538086,7.110827922821045,9,7,2,2.8561244442423,2.9912260756924947,2.8651039746411278
2,kétféle,két,féle,17.34517478942871,8.7764892578125,21.60407257080078,9.172151565551758,7,3,4,2.8555191556678,5.2855438074150465,3.503790683057181
2,titkára,titkár,a,22.653423309326172,7.00069522857666,22.229366302490234,11.35869026184082,7,6,1,2.8555191556678,2.9786369483844743,7.140228930161251
2,otthagyott,ott,hagyott,22.92267417907715,26.136600494384766,10.594362258911133,12.66717529296875,10,3,7,2.8549130223078554,5.565865520533478,4.122478014681511
2,vágok,vág,ok,18.025968551635742,10.00171184539795,23.617671966552734,7.5279717445373535,5,3,2,2.8549130223078554,3.2823955047425257,4.570554614307831
2,rúgja,rúgj,a,14.723462104797363,8.800137519836426,21.267786026000977,5.766570091247559,5,4,1,2.8543060418010806,2.7715874808812555,7.140228930161251
2,szemüveges,szem,üveges,12.591995239257812,17.326717376708984,11.699996948242188,3.2382760047912598,10,4,6,2.8543060418010806,3.861295393526696,2.3820170425748683
2,rúgás,rúg,ás,15.362685203552246,8.538119316101074,21.23164939880371,5.094820499420166,5,3,2,2.8543060418010806,2.845098040014257,2.8651039746411278
2,bajnoka,bajnok,a,22.87461280822754,3.490318536758423,22.84690284729004,6.393324375152588,7,6,1,2.8543060418010806,3.6073477767684134,7.140228930161251
2,jogász,jog,ász,16.822866439819336,13.441664695739746,19.315929412841797,8.673248291015625,6,3,3,2.8543060418010806,3.302330928684399,3.220631019448092
2,jófej,jó,fej,16.454875946044922,20.617290496826172,10.860552787780762,9.590401649475098,5,2,3,2.8536982117761744,5.916272296509418,3.8232133132826673
2,erőszakra,erő,szakra,9.91015625,11.851906776428223,12.563992500305176,9.515941619873047,9,3,6,2.8530895298518657,3.928293412232202,2.376576957056512
2,készüljünk,kész,üljünk,12.693702697753906,17.195709228515625,13.13996696472168,6.751359939575195,10,4,6,2.8530895298518657,4.7904188808065316,3.3372595397502756
2,háttér,hát,tér,12.840673446655273,13.280241966247559,13.435929298400879,11.873922348022461,6,3,3,2.8524799936368566,5.473749657013478,3.7175872968554606
2,bűntudatod,bűn,tudatod,11.810307502746582,13.16976547241211,12.665518760681152,5.323468208312988,10,3,7,2.8524799936368566,3.774735882551753,2.392696953259666
2,sokkos,sok,kos,13.220680236816406,8.481422424316406,19.254335403442383,6.428531169891357,6,3,3,2.8524799936368566,5.299768711919799,2.5514499979728753
2,főnökének,főnök,ének,25.36500358581543,8.785406112670898,28.458139419555664,6.5204362869262695,9,5,4,2.851869600729766,4.6674529528899535,2.9380190974762104
2,ebédidő,ebéd,idő,12.929802894592285,15.183663368225098,17.532852172851562,10.857816696166992,7,4,3,2.8512583487190755,3.746400644491561,4.89272331759604
2,fenekét,fene,két,13.422938346862793,11.651144981384277,12.836099624633789,8.255677223205566,7,4,3,2.8512583487190755,4.496957309261206,5.2855438074150465
2,gazfickó,gaz,fickó,22.696168899536133,25.942834854125977,12.100274085998535,9.204065322875977,8,3,5,2.8512583487190755,2.754348335711019,4.719637837085267
2,tojások,tojás,ok,17.028152465820312,6.939522743225098,18.530414581298828,10.613907814025879,7,5,2,2.8506462351830666,3.5588285248170117,4.570554614307831
2,vezetéket,vezet,éket,14.85403060913086,21.780166625976562,12.777177810668945,8.220601081848145,9,5,4,2.8506462351830666,4.129303107716051,2.3961993470957363
2,párbaj,pár,baj,18.1378173828125,14.01164436340332,22.865989685058594,10.546696662902832,6,3,3,2.8506462351830666,5.108053987458902,5.14440917548654
2,fajankó,fa,jankó,22.733274459838867,26.65608787536621,9.239013671875,6.970456123352051,7,2,5,2.8506462351830666,3.871514558708382,2.3783979009481375
2,bajnokok,bajnok,ok,22.86636734008789,5.524477958679199,23.1080322265625,7.773433685302734,8,6,2,2.8506462351830666,3.6073477767684134,4.570554614307831
2,tervezés,tervez,és,16.72269058227539,8.469649314880371,22.29627799987793,4.757574081420898,8,6,2,2.8506462351830666,3.3877456596088638,6.556241936591766
2,történetének,történet,ének,25.284521102905273,4.508835315704346,28.70074462890625,4.419816970825195,12,8,4,2.850033257689769,4.2150027072149525,2.9380190974762104
2,egyhamar,egy,hamar,20.5565128326416,21.946319580078125,12.62294864654541,5.466139793395996,8,3,5,2.850033257689769,6.513669111473827,4.124112792196785
2,tönkretették,tönkre,tették,12.258687973022461,10.435563087463379,18.13237953186035,6.187326908111572,12,6,6,2.850033257689769,4.005395031886706,3.8389120274059985
2,szervezetet,szervez,etet,16.397212982177734,8.290443420410156,23.04914665222168,7.058849811553955,11,7,4,2.850033257689769,2.8318697742805017,2.45178643552429
2,szárazföldön,száraz,földön,10.84264850616455,11.91751766204834,14.698184967041016,4.450531005859375,12,6,6,2.8494194137968996,3.5678494505731067,4.215716855249523
2,foglalkozása,foglalkozás,a,27.126081466674805,3.6007516384124756,27.902441024780273,5.765437602996826,12,11,1,2.8494194137968996,2.762678563727436,7.140228930161251
2,területeken,területe,ken,14.442227363586426,8.653517723083496,20.709867477416992,5.159825801849365,11,8,3,2.8494194137968996,3.0153597554092144,3.559068334034537
2,hazatért,haza,tért,10.54582691192627,12.824700355529785,12.455037117004395,12.545906066894531,8,4,4,2.8494194137968996,4.848145993412557,3.6503075231319366
2,gondolatom,gondol,atom,23.6528263092041,7.117806911468506,26.761066436767578,3.838541030883789,10,6,4,2.8494194137968996,4.384335489934284,2.890421018800914
2,másodperced,másod,perced,9.973390579223633,13.347025871276855,15.465564727783203,3.4581477642059326,11,5,6,2.8488047010518036,2.6473829701146196,3.580696939712437
2,terjedő,terjed,ő,20.398006439208984,11.982297897338867,24.609399795532227,9.588638305664062,7,6,1,2.8488047010518036,3.4653828514484184,5.7438404551698286
2,tudatosan,tudat,osan,21.248138427734375,6.568014144897461,25.420774459838867,6.000143051147461,9,5,4,2.848189116991399,3.2345172835126865,2.630427875025024
2,órákkal,ó,rákkal,19.380857467651367,21.60230255126953,9.69554615020752,7.12880802154541,7,1,6,2.847572659142112,5.3880727689225045,2.48572142648158
2,ugyanarról,ugyan,arról,10.518476486206055,13.337636947631836,15.056921005249023,4.481077671051025,10,5,5,2.847572659142112,4.824125833916549,4.804630037425446
2,senkiházi,senki,házi,11.160391807556152,13.9141845703125,15.328400611877441,5.635826587677002,9,5,4,2.847572659142112,5.125100481179753,3.764475027434409
2,indiana,indian,a,8.672969818115234,15.638725280761719,17.921972274780273,10.227017402648926,7,6,1,2.847572659142112,2.383815365980431,7.140228930161251
2,hajszál,haj,szál,15.57168197631836,21.440799713134766,10.14249038696289,6.068693161010742,7,3,4,2.846955325019824,3.5742628297070267,3.34713478291002
2,járőrök,jár,őrök,16.37552261352539,24.014232635498047,12.202378273010254,14.520730972290039,7,3,4,2.846955325019824,4.564748891813018,3.5781806096277777
2,drogokkal,drog,okkal,16.04446029663086,8.409225463867188,21.509323120117188,7.558761119842529,9,4,5,2.846955325019824,3.7547304690237535,3.5456781497920256
2,amelyikben,a,melyikben,26.602710723876953,26.313623428344727,6.287353515625,8.577410697937012,10,1,9,2.846955325019824,7.140228930161251,2.6180480967120925
2,hozzászokni,hozzá,szokni,8.607634544372559,11.600400924682617,12.43996810913086,7.094438552856445,11,5,6,2.8457180179666586,4.9755420915169415,3.1248301494138593
2,hazajövök,haza,jövök,11.077921867370605,14.93086051940918,8.946602821350098,8.69048023223877,9,4,5,2.8457180179666586,4.848145993412557,4.582744965691277
2,fitzgerald,fitz,gerald,24.326580047607422,9.36849308013916,30.06719207763672,6.1072468757629395,10,4,6,2.8457180179666586,3.1844074854123203,3.137986732723532
2,csődöt,csőd,öt,16.08690071105957,8.689533233642578,20.85608673095703,6.878493785858154,6,4,2,2.845098040014257,2.9132839017604186,4.697708720591836
2,csigavér,csiga,vér,17.195695877075195,13.818169593811035,27.775175094604492,6.775975704193115,8,5,3,2.8444771757456815,2.806179973983887,4.302763708472981
2,nagyokos,nagy,okos,16.64928436279297,21.216123580932617,10.716192245483398,8.22248649597168,8,4,4,2.8444771757456815,5.362324109350866,4.397644587969917
2,országok,ország,ok,13.082380294799805,13.308023452758789,17.933246612548828,9.17921257019043,8,6,2,2.843855422623161,4.0392157659039505,4.570554614307831
2,jegyzőkönyv,jegyző,könyv,15.116019248962402,16.704572677612305,11.045494079589844,7.887261390686035,11,6,5,2.843855422623161,2.3384564936046046,4.0246498311794445
2,kétségbeesés,kétségbe,esés,15.238988876342773,7.254661560058594,19.461196899414062,6.235962390899658,12,8,4,2.843855422623161,3.4310419453358856,2.833784374656479
2,ehető,ehet,ő,19.874740600585938,7.917686939239502,20.734275817871094,11.802411079406738,5,4,1,2.8432327780980096,2.791690649020118,5.7438404551698286
2,hagyjalak,hagyj,alak,25.100282669067383,8.965620040893555,28.007600784301758,7.454325199127197,9,5,4,2.8432327780980096,4.277700876288793,3.8462752424122133
2,gyerekkorában,gyerek,korában,11.991982460021973,17.18037986755371,17.733558654785156,7.891294956207275,13,6,7,2.8432327780980096,4.615350248174499,3.5531545481696254
2,sebhely,seb,hely,10.778514862060547,13.218427658081055,15.237786293029785,7.333922386169434,7,3,4,2.842609239610562,3.670709595223797,4.7499989765583495
2,harca,harc,a,17.979907989501953,6.107523441314697,17.17695426940918,10.080571174621582,5,4,1,2.842609239610562,3.894260664446988,7.140228930161251
2,üzemanyagot,üzem,anyagot,9.293230056762695,14.201252937316895,14.466609954833984,8.032391548156738,11,4,7,2.842609239610562,2.7611758131557314,3.6799726942774185
2,telefonszámot,telefon,számot,23.55486297607422,29.294559478759766,17.63859748840332,11.29632568359375,13,7,6,2.842609239610562,4.016824493667488,3.939918420369057
2,hullaházba,hulla,házba,10.261404037475586,14.885627746582031,15.375984191894531,8.652307510375977,10,5,5,2.842609239610562,3.57611089412084,3.930949031167523
2,dolgoddal,dolgod,dal,17.325271606445312,17.8458251953125,26.28013801574707,11.878710746765137,9,6,3,2.8419848045901137,3.997255289820103,3.8783494222177755
2,hírnevet,hír,nevet,13.342817306518555,13.924718856811523,15.534582138061523,2.823702335357666,8,3,5,2.8419848045901137,4.345314905652313,4.1543326612423055
2,folyóhoz,folyó,hoz,16.75702476501465,9.48608112335205,21.758920669555664,6.989510536193848,8,5,3,2.8419848045901137,3.734239604435455,4.024772913079632
2,hírekkel,hírek,kel,21.79362678527832,6.686322212219238,25.69080924987793,4.920032978057861,8,5,3,2.841359470454855,3.847572659142112,3.4756711883244296
2,ötéves,öt,éves,16.664913177490234,21.124235153198242,13.6943941116333,11.781853675842285,6,2,4,2.841359470454855,4.697708720591836,4.796178709209401
2,csendesebben,csendes,ebben,11.307639122009277,13.235815048217773,17.135786056518555,7.696700572967529,12,7,5,2.841359470454855,3.826139617935915,4.993374498976013
2,karokkal,kar,okkal,8.371524810791016,12.930935859680176,14.851461410522461,9.339141845703125,8,3,5,2.841359470454855,3.2909245593827543,3.5456781497920256
2,állítottad,állított,ad,16.468801498413086,7.9054179191589355,22.0166072845459,5.540495872497559,10,8,2,2.8407332346118066,3.2073650374690716,4.265996370495079
2,színházi,szín,házi,10.11172866821289,13.961125373840332,14.533414840698242,7.648441791534424,8,4,4,2.8407332346118066,3.3820170425748683,3.764475027434409
2,harcok,harc,ok,18.427141189575195,6.438360214233398,16.1848087310791,9.840245246887207,6,4,2,2.8407332346118066,3.894260664446988,4.570554614307831
2,utasította,utasított,a,16.777040481567383,7.43551778793335,17.11627960205078,12.899035453796387,10,9,1,2.840106094456758,2.8926510338773004,7.140228930161251
2,hozzáférni,hozzá,férni,9.822617530822754,10.138484001159668,12.380249977111816,6.4763617515563965,10,5,5,2.840106094456758,4.9755420915169415,2.7299742856995555
2,jelképe,jel,képe,16.517852783203125,20.953109741210938,10.540821075439453,5.91577672958374,7,3,4,2.840106094456758,3.9860099318532614,3.3807537708039
2,szívok,szív,ok,16.358509063720703,11.549604415893555,23.440837860107422,9.710741996765137,6,4,2,2.8394780473741985,3.900913067737669,4.570554614307831
2,érintés,érint,és,16.066104888916016,8.277304649353027,21.699369430541992,6.102447509765625,7,5,2,2.8394780473741985,3.2489536154957075,6.556241936591766
2,ugyanazért,ugyan,azért,15.924976348876953,13.399499893188477,20.263259887695312,6.843875408172607,10,5,5,2.8394780473741985,4.824125833916549,5.319405900169903
2,ugyanazért,ugyanaz,ért,23.958303451538086,5.923633098602295,27.85280418395996,5.99666166305542,10,7,3,2.8394780473741985,4.390811509786938,4.410439786210347
2,richmond,rich,mond,10.994114875793457,14.060665130615234,16.86806869506836,7.266098976135254,8,4,4,2.838849090737255,3.2380461031287955,4.603274316614141
2,hívatott,hívat,ott,22.18918800354004,5.955926418304443,26.498699188232422,3.6360960006713867,8,5,3,2.838849090737255,2.5352941200427703,5.565865520533478
2,kellemetlenül,kellemetlen,ül,28.255701065063477,3.5616796016693115,28.54966926574707,5.212613582611084,13,11,2,2.838849090737255,3.8194123112093252,4.029221394253928
2,vittél,vitt,él,17.66485023498535,8.591981887817383,22.956378936767578,5.392203330993652,6,4,2,2.838849090737255,3.5883837683787276,4.520928734708947
2,töltöttél,töltött,él,22.11525535583496,6.949368953704834,27.052061080932617,5.759522438049316,9,7,2,2.838849090737255,3.8879547038088016,4.520928734708947
2,áramszünet,áram,szünet,16.822017669677734,18.33394432067871,12.407604217529297,4.198192596435547,10,4,6,2.8382192219076257,3.554004321011903,3.6364878963533656
2,egyszemélyes,egy,személyes,28.02170181274414,30.92875099182129,8.641361236572266,13.613066673278809,12,3,9,2.8382192219076257,6.513669111473827,4.258565453000082
2,ügyvéded,ügy,véded,11.20040512084961,13.396513938903809,14.552241325378418,5.915109157562256,8,3,5,2.8382192219076257,4.5233562066547925,3.0726174765452368
2,csillagkapu,csillag,kapu,12.87668228149414,9.294075012207031,19.526819229125977,2.6194937229156494,11,7,4,2.837588438235511,3.6628522332647964,3.490379920003179
2,nőként,nő,ként,18.879716873168945,8.294706344604492,23.764127731323242,7.75531530380249,6,2,4,2.837588438235511,4.919742107376001,2.6665179805548807
2,szobatársa,szoba,társa,13.775463104248047,15.24282455444336,10.072184562683105,6.274477481842041,10,5,5,2.8369567370595505,4.056714329516394,3.6231458746379395
2,szobatársa,szobatárs,a,22.382083892822266,6.890407085418701,27.172016143798828,5.721250057220459,10,9,1,2.8369567370595505,2.575187844927661,7.140228930161251
2,mellékhatása,mellékhatás,a,28.05856704711914,3.926349639892578,27.877147674560547,6.11715030670166,12,11,1,2.8369567370595505,2.561101383649056,7.140228930161251
2,támogatott,támogat,ott,21.570571899414062,6.067406177520752,25.794191360473633,3.5483577251434326,10,7,3,2.8369567370595505,3.00774777800074,5.565865520533478
2,hősként,hős,ként,19.309181213378906,17.759000778198242,29.814823150634766,11.37339973449707,7,3,4,2.8363241157067516,4.002166061756507,2.6665179805548807
2,napokra,nap,okra,9.592094421386719,13.144780158996582,15.230363845825195,5.587611675262451,7,3,4,2.8363241157067516,5.132003392986632,2.374748346010104
2,avagy,a,vagy,17.027606964111328,17.733491897583008,6.102588176727295,11.549580574035645,5,1,4,2.8363241157067516,7.140228930161251,6.075159207890405
2,jelentettem,jelen,tettem,27.08214569091797,27.645524978637695,8.38248062133789,10.529041290283203,11,5,6,2.8356905714924254,4.004192356259714,4.691090337134362
2,jelentettem,jelent,ettem,16.612951278686523,21.573516845703125,11.879951477050781,4.651646137237549,11,6,5,2.8356905714924254,4.715953229841805,3.787176992470554
2,fenyegette,fenyeget,te,21.344167709350586,4.217939376831055,21.134048461914062,7.284891605377197,10,8,2,2.8356905714924254,3.2024883170600935,5.976474700373688
2,kosarat,kos,arat,10.677558898925781,13.966327667236328,14.801238059997559,8.69307804107666,7,3,4,2.8356905714924254,2.5514499979728753,2.561101383649056
2,számítógépek,számító,gépek,13.179952621459961,14.183369636535645,21.6854305267334,5.990296363830566,12,7,5,2.835056101720116,2.5658478186735176,3.3434085938038574
2,karate,kara,te,10.793285369873047,15.210302352905273,18.112781524658203,8.908721923828125,6,4,2,2.835056101720116,3.3914644118391033,5.976474700373688
2,zenekart,zene,kart,16.858448028564453,11.817975997924805,22.707168579101562,9.26968002319336,8,4,4,2.835056101720116,4.078927833680719,2.9689496809813427
2,utalás,utal,ás,11.421878814697266,16.77958869934082,17.54673957824707,11.67992877960205,6,4,2,2.8344207036815328,3.6904618932461783,2.8651039746411278
2,rácsok,rács,ok,18.02310562133789,8.683065414428711,23.748294830322266,7.151393413543701,6,4,2,2.8344207036815328,3.361160995195026,4.570554614307831
2,valamiből,vala,miből,15.94118881225586,26.414403915405273,14.789229393005371,7.991143226623535,9,4,5,2.8344207036815328,2.859138297294531,3.9734511440249345
2,magukért,maguk,ért,16.85038185119629,9.370267868041992,21.79768180847168,6.229307174682617,8,5,3,2.8344207036815328,4.5615426126181955,4.410439786210347
2,rosszfiúkat,rossz,fiúkat,13.524428367614746,17.80794906616211,11.487370491027832,3.5526022911071777,11,5,6,2.8344207036815328,5.105772385408388,3.5474054596674898
2,abbahagyod,abba,hagyod,23.78186798095703,26.5375919342041,9.13983154296875,10.194072723388672,10,4,6,2.8344207036815328,4.772871562650225,3.9152414973061944
2,cella,cell,a,12.015507698059082,12.620034217834473,9.491394996643066,18.29099464416504,5,4,1,2.833784374656479,2.5224442335063197,7.140228930161251
2,számolja,számolj,a,26.88825035095215,8.548988342285156,21.813926696777344,11.400262832641602,8,7,1,2.833784374656479,2.90687353472207,7.140228930161251
2,másodpercben,másod,percben,10.570487976074219,13.397324562072754,16.49343490600586,3.2266902923583984,12,5,7,2.833784374656479,2.6473829701146196,3.801952234854282
2,táncoló,táncol,ó,24.777334213256836,6.029028415679932,29.14556121826172,3.431164264678955,7,6,1,2.833784374656479,3.3585059114902354,5.3880727689225045
2,helyszínelő,helyszíne,lő,16.958385467529297,4.628594398498535,19.480031967163086,6.34849214553833,11,9,2,2.833784374656479,2.900913067737669,3.3230457354817013
2,szolgálta,szolgált,a,21.598434448242188,9.852644920349121,26.692869186401367,9.391643524169922,9,8,1,2.833784374656479,3.478999131673357,7.140228930161251
2,nővérnek,nő,vérnek,13.480881690979004,13.436222076416016,16.509296417236328,5.559329986572266,8,2,6,2.833147111912785,4.919742107376001,2.621176281775035
2,perez,per,ez,9.74455738067627,14.29200267791748,14.98843765258789,7.344042778015137,5,3,2,2.833147111912785,3.5643109099606027,6.333684409097302
2,részeként,része,ként,17.394500732421875,10.227225303649902,23.937585830688477,8.199667930603027,9,5,4,2.832508912706236,4.481270596619722,2.6665179805548807
2,törölje,tör,ölje,10.498394012451172,14.185152053833008,13.021499633789062,4.933861255645752,7,3,4,2.832508912706236,3.2753113545418118,3.1792644643390253
2,vérszomjas,vér,szomjas,21.901145935058594,26.06011199951172,9.424012184143066,4.167205810546875,10,3,7,2.832508912706236,4.302763708472981,3.4641913706409997
2,rajzolta,rajzolt,a,21.6077880859375,6.477230548858643,21.537704467773438,8.575759887695312,8,7,1,2.832508912706236,2.843855422623161,7.140228930161251
2,szervez,szerv,ez,16.035219192504883,9.081031799316406,16.523256301879883,10.872261047363281,7,5,2,2.8318697742805017,2.8887409606828927,6.333684409097302
2,telitalálat,teli,találat,13.642663955688477,15.801095008850098,9.436246871948242,7.431528568267822,11,4,7,2.8318697742805017,3.8521749044203033,3.379305517750582
2,tudása,tudás,a,21.203392028808594,4.684446811676025,22.009244918823242,7.323360443115234,6,5,1,2.8318697742805017,3.3059958827708047,7.140228930161251
2,hozzál,hozz,ál,17.185503005981445,9.193717002868652,22.90690040588379,5.917809963226318,6,4,2,2.8318697742805017,3.9587071910872846,2.622214022966295
2,egyrészt,egy,részt,19.65770721435547,26.874954223632812,18.232223510742188,16.847902297973633,8,3,5,2.8318697742805017,6.513669111473827,4.332620219565641
2,érdekeljen,érdekel,jen,21.55727195739746,6.872858047485352,26.037050247192383,5.450072765350342,10,7,3,2.8312296938670634,4.800881968931169,3.5240064455573727
2,működőképes,működő,képes,20.508262634277344,8.71398639678955,21.547855377197266,8.596261024475098,11,6,5,2.8312296938670634,3.212453961040276,4.748133736802754
2,gondolnia,gondolni,a,22.42139434814453,7.785442352294922,26.547693252563477,5.816103458404541,9,8,1,2.8312296938670634,4.0341068297076434,7.140228930161251
2,erika,erik,a,16.67803382873535,4.3404622077941895,16.453012466430664,9.564719200134277,5,4,1,2.8305886686851442,3.3380578754197563,7.140228930161251
2,nevelte,nevel,te,16.76322364807129,4.757401466369629,15.992192268371582,8.759236335754395,7,5,2,2.8305886686851442,2.406540180433955,5.976474700373688
2,fulladás,full,adás,8.649539947509766,13.759928703308105,15.26441764831543,10.325411796569824,8,4,4,2.829946695941636,2.8344207036815328,3.2638726768652235
2,fulladás,fullad,ás,18.320463180541992,7.260478496551514,17.85015296936035,10.02918815612793,8,6,2,2.829946695941636,2.3909351071033793,2.8651039746411278
2,közeljövőben,közel,jövőben,15.98516845703125,18.758228302001953,11.089393615722656,10.475443840026855,12,5,7,2.829303772831025,4.580137745047978,3.735359333001711
2,vakok,vak,ok,12.382333755493164,12.611351013183594,16.67034339904785,5.805861949920654,5,3,2,2.829303772831025,3.855700830835437,4.570554614307831
2,életforma,élet,forma,17.513885498046875,8.92190170288086,21.191452026367188,3.4037909507751465,9,4,5,2.829303772831025,4.5972453046650035,3.0017337128090005
2,időszaka,időszak,a,22.816022872924805,4.750370979309082,22.783740997314453,7.5121660232543945,8,7,1,2.829303772831025,3.4274861090957853,7.140228930161251
2,bíznia,bízni,a,22.83732795715332,9.984633445739746,21.849937438964844,11.784485816955566,6,5,1,2.829303772831025,3.486288760960566,7.140228930161251
2,jóság,jós,ág,17.047924041748047,8.091120719909668,16.113611221313477,14.988637924194336,5,3,2,2.82865989653532,2.4099331233312946,2.720159303405957
2,dologért,dolog,ért,17.083879470825195,8.147407531738281,22.415958404541016,3.505253791809082,8,5,3,2.828015064223977,5.059169458746156,4.410439786210347
2,voltaképpen,volta,képpen,18.61324119567871,27.6417293548584,14.586518287658691,10.335545539855957,11,5,6,2.828015064223977,2.4785664955938436,2.439332693830263
2,voltaképpen,voltak,éppen,11.651416778564453,13.549166679382324,16.123558044433594,3.714465856552124,11,6,5,2.828015064223977,4.925569909543376,4.673048568316887
2,pihennem,pihen,nem,15.542339324951172,8.693936347961426,21.664554595947266,4.424328804016113,8,5,3,2.828015064223977,3.1758016328482794,6.8201463971789185
2,fogadnék,fog,adnék,21.084964752197266,23.98470687866211,9.132999420166016,6.758718013763428,8,3,5,2.828015064223977,5.393961071337533,3.3121773564397787
2,érintette,érint,ette,16.24477767944336,8.810494422912598,21.94220542907715,5.603574275970459,9,5,4,2.828015064223977,3.2489536154957075,2.9014583213961123
2,általad,által,ad,15.633386611938477,8.246872901916504,20.8996524810791,6.334927558898926,7,5,2,2.8273692730538253,4.16172726971602,4.265996370495079
2,mindegyiknek,mind,egyiknek,24.696918487548828,26.56282615661621,16.155902862548828,8.62703800201416,12,4,8,2.8273692730538253,4.963131168842824,2.9585638832219674
2,kapnia,kapni,a,15.532144546508789,4.659570693969727,15.831366539001465,9.275568008422852,6,5,1,2.8273692730538253,4.224558958940842,7.140228930161251
2,bocsátok,bocsát,ok,16.32710075378418,8.169381141662598,22.056886672973633,6.598323345184326,8,6,2,2.826722520168992,2.893206753059848,4.570554614307831
2,mígnem,míg,nem,15.031359672546387,14.463539123535156,26.406753540039062,9.476767539978027,6,3,3,2.826722520168992,4.705590054756337,6.8201463971789185
2,haladó,hal,adó,9.361150741577148,13.701619148254395,14.186798095703125,10.987284660339355,6,3,3,2.826722520168992,4.108158951256403,3.207095540419218
2,haladó,halad,ó,18.361318588256836,4.758916854858398,18.29522705078125,9.448627471923828,6,5,1,2.826722520168992,3.829239428141389,5.3880727689225045
2,jártas,járt,as,15.807348251342773,8.243566513061523,21.797182083129883,5.92183256149292,6,4,2,2.8260748027008264,4.4004516399569455,3.118595365223762
2,bohócok,bohóc,ok,15.721819877624512,8.273801803588867,21.456052780151367,5.2213850021362305,7,5,2,2.8260748027008264,3.4759615891924236,4.570554614307831
2,késés,kés,és,14.598636627197266,10.18325138092041,22.31292152404785,7.840191841125488,5,3,2,2.8260748027008264,3.641077313325374,6.556241936591766
2,dinoszauruszok,dinoszaurusz,ok,31.064678192138672,3.315751314163208,33.40171813964844,1.9969146251678467,14,12,2,2.8260748027008264,2.829303772831025,4.570554614307831
2,ülésén,ülés,én,8.101164817810059,14.532089233398438,15.865808486938477,9.35950756072998,6,4,2,2.8254261177678233,3.2586372827240764,6.157086084559995
2,testvéredet,test,véredet,25.925796508789062,25.801597595214844,11.240992546081543,6.843000411987305,11,4,7,2.8254261177678233,3.8831501996832776,2.6085260335771943
2,tálalva,tál,alva,10.724363327026367,13.777737617492676,14.284768104553223,3.339338779449463,7,3,4,2.824776462475546,3.1936810295412816,2.48572142648158
2,remélte,remél,te,17.449844360351562,9.044291496276855,23.14998435974121,6.474585056304932,7,5,2,2.824776462475546,2.376576957056512,5.976474700373688
2,thatcher,that,cher,11.321942329406738,16.13351058959961,16.9879093170166,9.699893951416016,8,4,4,2.824776462475546,3.6424645202421213,2.6503075231319366
2,németországba,német,országba,14.37154769897461,14.438094139099121,15.260394096374512,4.041914463043213,13,5,8,2.824125833916549,3.9303886182443217,3.1812717715594614
2,férfihoz,férfi,hoz,21.15860366821289,7.5299482345581055,26.105737686157227,7.1474223136901855,8,5,3,2.823474229170301,4.8131538223869255,4.024772913079632
2,halálhoz,halál,hoz,15.547287940979004,8.878409385681152,21.57990837097168,7.097940444946289,8,5,3,2.823474229170301,4.432760907742915,4.024772913079632
2,fiatalembert,fiatal,embert,15.089405059814453,8.724032402038574,21.19059944152832,6.892908096313477,12,6,6,2.823474229170301,4.504538821884575,4.625878106041455
2,szárazföldi,száraz,földi,14.56173324584961,9.201821327209473,19.605899810791016,4.168418884277344,11,6,5,2.823474229170301,3.5678494505731067,3.7233735670189843
2,farmert,far,mert,9.375141143798828,15.180965423583984,15.548129081726074,8.768633842468262,7,3,4,2.823474229170301,2.53655844257153,5.682616134161143
2,made,ma,de,13.36562728881836,12.181947708129883,15.316705703735352,17.507183074951172,4,2,2,2.8228216453031045,5.35603733619072,6.256956950858988
2,annalise,anna,lise,15.593570709228516,21.2318172454834,13.040423393249512,7.608734607696533,8,4,4,2.8228216453031045,4.046963154123424,2.439332693830263
2,háromnegyed,három,negyed,15.170252799987793,18.102283477783203,12.767508506774902,8.646026611328125,11,5,6,2.8228216453031045,4.981356442293256,3.5589484459780394
2,vállalatok,vállalat,ok,22.314958572387695,5.967351913452148,26.38700294494629,5.031130313873291,10,8,2,2.8228216453031045,3.6652056284346006,4.570554614307831
2,fogyott,fogy,ott,16.134366989135742,8.543010711669922,21.291170120239258,5.730527877807617,7,4,3,2.8221680793680175,3.1728946977521764,5.565865520533478
2,hazaértél,haza,értél,12.537293434143066,12.680971145629883,16.518875122070312,7.390228748321533,9,4,5,2.8221680793680175,4.848145993412557,3.2340108175871793
2,hazaértél,hazaér,tél,13.182976722717285,6.421930313110352,16.233768463134766,6.337442874908447,9,6,3,2.8221680793680175,3.0472748673841794,3.3209766773428235
2,hazaértél,hazaért,él,23.68529510498047,5.651717185974121,27.333818435668945,6.235537052154541,9,7,2,2.8221680793680175,2.9479236198317262,4.520928734708947
2,szárnyas,szárny,as,15.74638557434082,7.910367488861084,22.368244171142578,3.466048240661621,8,6,2,2.8221680793680175,3.0362295440862948,3.118595365223762
