count_of_chunks,corpus,chunk1,chunk2,chunk3,euclidean_distance_chunk1_and_chunk2,euclidean_distance_chunk1_and_chunk3,euclidean_distance_chunk2_and_chunk3,euclidean_corpus_and_chunk1,euclidean_corpus_and_chunk2,euclidean_corpus_and_chunk3,euclidean_corpus_and_all_chunks,length_corpus,length_chunk1,length_chunk2,length_chunk3,logfreq_corpus,logfreq_chunk1,logfreq_chunk2,logfreq_chunk3
3,nyilvántartás,nyilván,tart,ás,23.109891891479492,23.9578800201416,11.647248268127441,12.522065162658691,32.13533020019531,32.77535629272461,6.413244247436523,13,7,4,2,2.7151673578484576,4.14637613307539,4.57142930306149,2.8651039746411278
3,forduljatok,fordul,ja,tok,10.23086929321289,11.60594367980957,11.181563377380371,19.606130599975586,19.369701385498047,21.768884658813477,7.080071449279785,11,6,2,3,2.714329759745233,3.7668588110214176,5.05815640487046,2.8779469516291885
3,jóbarátok,jó,barát,ok,16.196340560913086,10.134963989257812,17.068279266357422,26.277915954589844,14.651081085205078,26.73453712463379,6.838349342346191,9,2,5,2,2.714329759745233,5.916272296509418,4.12671570368574,4.570554614307831
3,testvérének,test,vér,ének,12.834832191467285,14.648324966430664,9.34273910522461,28.100265502929688,26.31334114074707,25.990053176879883,9.491870880126953,11,4,3,4,2.7126497016272113,3.8831501996832776,4.302763708472981,2.9380190974762104
3,szemközti,szem,köz,ti,16.434768676757812,16.77254867553711,10.816234588623047,12.861266136169434,26.372377395629883,26.389793395996094,5.219393253326416,9,4,3,2,2.7126497016272113,3.861295393526696,2.6473829701146196,4.868462219808566
3,fogadjátok,fogadj,át,ok,16.09939956665039,17.276735305786133,10.321622848510742,12.172831535339355,26.056903839111328,27.028417587280273,5.6852312088012695,10,6,2,2,2.711807229041191,3.0530784434834195,5.1193482825304715,4.570554614307831
3,bánjátok,bánj,át,ok,22.781755447387695,23.78897476196289,10.321622848510742,9.031967163085938,26.585491180419922,27.341310501098633,8.520181655883789,8,4,2,2,2.7101173651118162,2.949877704036875,5.1193482825304715,4.570554614307831
3,haverokkal,ha,ver,okkal,10.02830696105957,8.861356735229492,9.328805923461914,21.756669998168945,21.047500610351562,21.31450080871582,9.772825241088867,10,2,3,5,2.7101173651118162,6.17849550526079,3.394801777162711,3.5456781497920256
3,halhatok,hal,ha,tok,7.68550443649292,11.851008415222168,11.832426071166992,20.592792510986328,21.002927780151367,23.26361083984375,6.039872646331787,8,3,2,3,2.7101173651118162,4.108158951256403,6.17849550526079,2.8779469516291885
3,halhatok,hal,hat,ok,10.389307975769043,11.287003517150879,12.136322021484375,20.592792510986328,20.187618255615234,21.59303855895996,8.352482795715332,8,3,3,2,2.7101173651118162,4.108158951256403,4.542788093450676,4.570554614307831
3,unokatestvéred,un,oka,testvéred,10.549087524414062,20.752939224243164,20.26543426513672,29.404592514038086,28.7104434967041,16.151674270629883,6.222906112670898,14,2,3,9,2.709269960975831,2.926342446625655,4.373316665173873,3.603793704136963
3,unokatestvéred,unoka,test,véred,20.48744010925293,11.42783260345459,20.368545532226562,17.837011337280273,33.0985107421875,18.30615234375,7.279467582702637,14,5,4,5,2.709269960975831,2.4983105537896004,3.8831501996832776,3.098643725817057
3,készenléti,készen,lé,ti,22.734262466430664,22.939456939697266,10.81686782836914,12.992828369140625,32.315006256103516,32.0827522277832,7.938052177429199,10,6,2,2,2.708420900134713,4.712961002740542,2.781755374652469,4.868462219808566
3,főhadiszállás,fő,hadi,szállás,16.671613693237305,15.075125694274902,14.708209991455078,21.214359283447266,21.410919189453125,13.431568145751953,7.428364276885986,13,2,4,7,2.7075701760979363,4.014772474073064,2.7810369386211318,2.756636108245848
3,hasonlítható,hasonlít,ha,tó,26.526866912841797,17.339330673217773,15.342690467834473,7.127572536468506,26.359966278076172,17.02663230895996,10.176350593566895,12,8,2,2,2.7058637122839193,3.864511081058392,6.17849550526079,3.4243915544102776
3,köteléket,köt,el,éket,19.138296127319336,10.37282657623291,17.108585357666016,13.16698932647705,28.39829444885254,16.148706436157227,6.329361438751221,9,3,2,4,2.7058637122839193,3.3575537197430814,6.021003960549296,2.3961993470957363
3,házvezetőnő,ház,vezető,nő,15.88894271850586,16.581748962402344,11.12172794342041,31.8763427734375,21.327219009399414,21.955785751342773,15.670304298400879,11,3,6,2,2.7041505168397992,4.429510040813138,4.140539466972342,4.919742107376001
3,köszöntelek,kösz,ön,telek,16.951631546020508,18.575027465820312,13.569401741027832,11.582289695739746,24.131288528442383,24.0020751953125,13.539647102355957,11,4,2,5,2.7041505168397992,4.823226362800612,5.066888466169809,2.673941998634088
3,olyasmiket,oly,as,miket,11.055100440979004,17.615020751953125,16.548261642456055,21.21785545349121,21.044038772583008,11.149409294128418,9.41498851776123,10,3,2,5,2.7032913781186614,4.061942292028086,3.118595365223762,3.832253370197008
3,helyrehozom,hely,re,hozom,11.558045387268066,16.781421661376953,17.209354400634766,25.189451217651367,26.96576499938965,15.136608123779297,7.184575080871582,11,4,2,5,2.7032913781186614,4.7499989765583495,3.6036855496146996,4.0515383905153275
3,találtátok,talált,át,ok,14.754938125610352,17.06124496459961,10.321622848510742,16.73271369934082,26.89854621887207,28.082792282104492,12.275218963623047,10,6,2,2,2.7024305364455254,4.374876599702403,5.1193482825304715,4.570554614307831
3,kísérlete,kísér,le,te,22.896522521972656,22.29413414001465,8.378073692321777,5.801692485809326,26.888256072998047,26.273937225341797,6.518548965454102,9,5,2,2,2.7007037171450192,2.469822015978163,5.581152891966289,5.976474700373688
3,adófizetők,adó,fizet,ők,19.7231502532959,7.980177879333496,19.18926429748535,30.28032875061035,19.788631439208984,30.391807556152344,7.48449182510376,10,3,5,2,2.7007037171450192,3.207095540419218,3.82516637225655,4.923886175096466
3,tanítottad,tanít,ott,ad,16.096920013427734,16.21025276184082,9.695343971252441,11.301507949829102,21.16954231262207,21.09596061706543,13.375223159790039,10,5,3,2,2.699837725867246,3.255272505103306,5.565865520533478,4.265996370495079
3,mindkettőtök,mind,kettő,tök,25.461145401000977,17.053112030029297,13.517027854919434,30.76225471496582,13.819502830505371,19.646638870239258,7.083555221557617,12,4,5,3,2.6989700043360187,4.963131168842824,4.4976344586072825,4.175047699526168
3,készültök,kész,ül,tök,17.072994232177734,8.532903671264648,16.2076416015625,13.866084098815918,26.601219177246094,15.442368507385254,11.55241584777832,9,4,2,3,2.6989700043360187,4.7904188808065316,4.029221394253928,4.175047699526168
3,tönkreteszem,tönkre,te,szem,21.548282623291016,13.013710975646973,16.033756256103516,10.150019645690918,29.53278923034668,18.58414077758789,4.927589416503906,12,6,2,4,2.6989700043360187,4.005395031886706,5.976474700373688,3.861295393526696
3,olyasvalakivel,oly,as,valakivel,11.055100440979004,25.354671478271484,23.38702964782715,30.96709632873535,30.25415802001953,10.849658012390137,4.6692681312561035,14,3,2,9,2.6989700043360187,4.061942292028086,3.118595365223762,4.203032887014711
3,végrehajtó,végre,haj,tó,15.830591201782227,10.307696342468262,14.30066967010498,16.953147888183594,30.4842586517334,20.80965232849121,7.036703586578369,10,5,3,2,2.6981005456233897,4.801362542712532,3.5742628297070267,3.4243915544102776
3,lábaddal,láb,ad,dal,15.115251541137695,15.765168190002441,7.946461200714111,13.436102867126465,25.765277862548828,26.2221622467041,6.2160749435424805,8,3,2,3,2.6972293427597176,3.755951041004132,4.265996370495079,3.8783494222177755
3,szülőkkel,szül,ők,kel,15.727801322937012,15.322779655456543,8.468838691711426,15.869047164916992,28.152191162109375,27.457345962524414,12.307564735412598,9,4,2,3,2.6972293427597176,3.0132586652835167,4.923886175096466,3.4756711883244296
3,villámcsapás,villám,csap,ás,12.843497276306152,17.314617156982422,17.830425262451172,18.0555477142334,17.85894203186035,30.491926193237305,5.333260536193848,12,6,4,2,2.696356388733332,3.478999131673357,3.1476763242410986,2.8651039746411278
3,képviselőt,kép,visel,őt,10.411945343017578,16.041465759277344,15.264768600463867,17.263160705566406,18.185489654541016,30.19447135925293,5.303235054016113,10,3,5,2,2.694605198933569,4.074852995881248,3.579440597139797,5.215082115013175
3,látomások,látom,ás,ok,21.98935317993164,21.978010177612305,11.295794486999512,6.6235671043396,26.296005249023438,26.509647369384766,6.508286476135254,9,5,2,2,2.694605198933569,4.85901213534592,2.8651039746411278,4.570554614307831
3,zsebkendőt,zseb,kend,őt,15.062387466430664,15.20810317993164,9.441261291503906,19.552854537963867,29.266515731811523,29.523283004760742,8.647931098937988,10,4,4,2,2.694605198933569,2.459392487759231,2.6972293427597176,5.215082115013175
3,utasítására,utasít,ás,ára,16.625410079956055,18.295814514160156,12.729256629943848,9.840498924255371,22.978050231933594,23.91976547241211,9.3321533203125,11,6,2,3,2.693726948923647,2.3909351071033793,2.8651039746411278,3.7218106152125467
3,lábnyomok,láb,nyom,ok,14.560407638549805,16.848960876464844,17.989770889282227,17.75152587890625,22.387914657592773,30.936382293701172,8.375957489013672,9,3,4,2,2.693726948923647,3.755951041004132,3.7712934426290596,4.570554614307831
3,határidőt,ha,tár,időt,16.81831932067871,15.36165714263916,9.825432777404785,27.710189819335938,16.54829216003418,15.730494499206543,8.803323745727539,9,2,3,4,2.693726948923647,6.17849550526079,2.645422269349092,4.557591405968501
3,határidőt,hat,ár,időt,11.020429611206055,14.906328201293945,14.675430297851562,25.512475967407227,26.532751083374023,15.730494499206543,6.39793586730957,9,3,2,4,2.693726948923647,4.542788093450676,3.481012420956573,4.557591405968501
3,helyrehozzuk,hely,re,hozzuk,11.558045387268066,22.035667419433594,22.50537109375,28.61981201171875,30.20680809020996,11.334831237792969,7.581437587738037,12,4,2,6,2.6893088591236203,4.7499989765583495,3.6036855496146996,3.6193020758756083
3,üldögélni,ül,dög,élni,17.70209503173828,17.031036376953125,11.893407821655273,29.396764755249023,18.47511863708496,17.8748722076416,7.528495788574219,9,2,3,4,2.6884198220027105,4.029221394253928,3.2762319579218335,4.4691590270720125
3,létrehozta,lét,re,hozta,16.16950225830078,12.383301734924316,15.772464752197266,17.995763778686523,30.03639793395996,19.994129180908203,6.644780158996582,10,3,2,5,2.6875289612146345,3.0253058652647704,3.6036855496146996,4.172953027546354
3,védőügyvéd,védő,ügy,véd,13.571131706237793,16.51593017578125,16.484783172607422,17.06991195678711,20.11789894104004,29.687944412231445,7.118802547454834,10,4,3,3,2.6866362692622934,3.0043213737826426,4.5233562066547925,3.0610753236297916
3,követelte,követ,el,te,19.89005470275879,17.12796974182129,12.619887351989746,7.858250141143799,25.333730697631836,22.795089721679688,6.826798439025879,9,5,2,2,2.6866362692622934,3.9169274661129925,6.021003960549296,5.976474700373688
3,mindenkiért,minden,ki,ért,17.033418655395508,17.94090461730957,11.013473510742188,13.474162101745605,26.639007568359375,27.735092163085938,8.0641450881958,11,6,2,3,2.6857417386022635,5.660283816789099,5.958297682814038,4.410439786210347
3,rakjátok,rakj,át,ok,14.97492790222168,15.69815731048584,10.321622848510742,11.774168014526367,22.35724639892578,22.95584487915039,10.527372360229492,8,4,2,2,2.683947130751512,2.7505083948513462,5.1193482825304715,4.570554614307831
3,olyasvalami,olyas,vala,mi,14.956809997558594,16.6954288482666,12.268077850341797,14.376704216003418,25.447711944580078,26.720638275146484,6.0642476081848145,11,5,4,2,2.6830470382388496,2.513217600067939,2.859138297294531,6.162454474887796
3,mérföldekre,mér,földek,re,21.306289672851562,8.828132629394531,21.09048080444336,29.13082504272461,11.149224281311035,28.797075271606445,7.66432523727417,11,3,6,2,2.682145076373832,2.977266212427293,2.545307116465824,3.6036855496146996
3,hozzámegyek,hozz,ám,egyek,17.067123413085938,16.200712203979492,20.407541275024414,20.004331588745117,32.05278778076172,18.95469093322754,11.767267227172852,11,4,2,5,2.682145076373832,3.9587071910872846,4.292964545382929,3.182414652434554
3,népesség,nép,ess,ég,17.37606430053711,16.3978328704834,10.510143280029297,8.410908699035645,22.417255401611328,21.943397521972656,7.954349040985107,8,3,3,2,2.682145076373832,3.653983907374069,3.188084373714938,4.60959440922522
3,földeken,föl,de,ken,19.2069034576416,15.793113708496094,12.713650703430176,12.590279579162598,22.596921920776367,19.949390411376953,11.342592239379883,8,3,2,3,2.681241237375587,3.947874654897698,6.256956950858988,3.559068334034537
3,függőség,függ,ős,ég,16.750993728637695,17.20810890197754,11.222471237182617,8.393988609313965,22.81792449951172,23.30207633972168,10.053964614868164,8,4,2,2,2.678518379040114,4.052540045934022,2.593286067020457,4.60959440922522
3,harapok,ha,rap,ok,12.220098495483398,11.2070894241333,12.868547439575195,14.510113716125488,14.87109088897705,14.511775016784668,13.847187042236328,7,2,3,2,2.678518379040114,6.17849550526079,2.6884198220027105,4.570554614307831
3,helyrehozza,hely,re,hozza,11.558045387268066,16.84067726135254,17.273468017578125,25.527135848999023,27.41039276123047,14.503931045532227,6.115118980407715,11,4,2,5,2.677606952720493,4.7499989765583495,3.6036855496146996,4.113508840532819
3,hazafias,haza,fi,as,17.1623592376709,16.756912231445312,9.886514663696289,11.952949523925781,22.75972557067871,22.63888931274414,10.036861419677734,8,4,2,2,2.6766936096248664,4.848145993412557,3.204662511748219,3.118595365223762
3,bölcsességet,bölcs,ess,éget,24.051542282104492,23.266027450561523,9.76794719696045,10.318541526794434,31.284807205200195,30.644197463989258,6.122584819793701,12,5,3,4,2.6766936096248664,3.7323133274712426,3.188084373714938,3.0569048513364727
3,érezheted,ér,ez,heted,11.426950454711914,16.107345581054688,15.117741584777832,21.727434158325195,20.587106704711914,10.828190803527832,9.70448112487793,9,2,2,5,2.6748611407378116,4.4348402532975735,6.333684409097302,2.595496221825574
3,énekeltél,ének,el,tél,13.079415321350098,15.517776489257812,17.845909118652344,21.991613388061523,26.73598861694336,16.739896774291992,11.481023788452148,9,4,2,3,2.6711728427150834,2.9380190974762104,6.021003960549296,3.3209766773428235
3,lopásért,lop,ás,ért,10.926350593566895,10.894121170043945,11.39943790435791,21.576080322265625,22.918720245361328,22.8709659576416,10.837244033813477,8,3,2,3,2.670245853074124,3.04766419460156,2.8651039746411278,4.410439786210347
3,szenteltessék,szent,el,tessék,18.801721572875977,10.852688789367676,23.767555236816406,17.887187957763672,32.7125244140625,12.114275932312012,5.571377754211426,13,5,2,6,2.6693168805661123,4.432247538268601,6.021003960549296,5.0353216514542005
3,tárgyalásokat,tárgy,alá,sokat,23.609304428100586,12.500711441040039,16.462947845458984,12.637348175048828,34.20121765136719,21.032873153686523,4.1962666511535645,13,5,3,5,2.66838591669,3.461798557525109,4.51079961442428,4.8537468694964545
3,ötletét,öt,le,tét,10.913737297058105,15.014994621276855,15.280844688415527,19.7335205078125,22.27994155883789,11.174607276916504,8.067076683044434,7,2,2,3,2.66838591669,4.697708720591836,5.581152891966289,3.428620672671939
3,szerezhetünk,szer,ez,hetünk,10.612817764282227,15.368337631225586,15.602919578552246,25.89496612548828,26.11649513244629,16.26383399963379,8.088664054870605,12,4,2,6,2.66838591669,3.13481437032046,6.333684409097302,2.6884198220027105
3,bízzátok,bízz,át,ok,15.542755126953125,16.89443016052246,10.321622848510742,14.440542221069336,25.136180877685547,26.069110870361328,6.211194038391113,8,4,2,2,2.667452952889954,3.9520655901850503,5.1193482825304715,4.570554614307831
3,egymagad,egy,mag,ad,15.374284744262695,14.43458080291748,11.848569869995117,23.806293487548828,23.252412796020508,21.627132415771484,16.141315460205078,8,3,3,2,2.667452952889954,6.513669111473827,3.1755118133634475,4.265996370495079
3,támogatására,támogat,ás,ára,22.17745018005371,23.61311149597168,12.729256629943848,5.771069049835205,25.878042221069336,27.061460494995117,7.936964988708496,12,7,2,3,2.6665179805548807,3.00774777800074,2.8651039746411278,3.7218106152125467
3,vágások,vág,ás,ok,17.308740615844727,18.025968551635742,11.295794486999512,10.88342571258545,23.822593688964844,24.631912231445312,10.73123836517334,7,3,2,2,2.6646419755561257,3.2823955047425257,2.8651039746411278,4.570554614307831
3,édesanyáddal,édes,anyád,dal,11.573251724243164,16.1566104888916,16.765592575073242,20.784360885620117,20.21041488647461,32.6102180480957,7.252425193786621,12,4,5,3,2.663700925389648,4.509780300759586,4.361312225102327,3.8783494222177755
3,vicceljen,vicc,el,jen,17.682130813598633,15.652463912963867,13.629950523376465,11.4286470413208,23.719764709472656,21.488357543945312,9.928304672241211,9,4,2,3,2.663700925389648,4.128269995169627,6.021003960549296,3.5240064455573727
3,haladtok,hal,ad,tok,9.544611930847168,11.851008415222168,12.52869987487793,21.414037704467773,21.243913650512695,23.92768669128418,9.640570640563965,8,3,2,3,2.661812685537261,4.108158951256403,4.265996370495079,2.8779469516291885
3,észrevettük,ész,re,vettük,10.576953887939453,22.232524871826172,22.409236907958984,26.5693416595459,27.395597457885742,10.197219848632812,7.439665794372559,11,3,2,6,2.661812685537261,3.3012470886362113,3.6036855496146996,3.5918434112247843
3,istálló,is,tál,ló,16.22252655029297,9.502798080444336,14.958877563476562,16.241479873657227,10.438117980957031,15.68915843963623,14.40672779083252,7,2,3,2,2.6599162000698504,6.274002353245673,3.1936810295412816,3.8073320392911905
3,hétfőre,hét,fő,re,15.177956581115723,17.611312866210938,19.90366554260254,18.189912796020508,18.82746124267578,31.254623413085938,9.75537109375,7,3,2,2,2.6599162000698504,4.561661786781147,4.014772474073064,3.6036855496146996
3,útlevele,út,le,vele,9.793317794799805,15.952754974365234,15.577224731445312,20.02214241027832,21.824460983276367,9.784220695495605,7.700904846191406,8,2,2,4,2.658964842664435,4.394836771279156,5.581152891966289,5.376242896297409
3,tönkretettél,tönkre,tett,él,11.511658668518066,22.69268798828125,16.091297149658203,13.57197093963623,21.040212631225586,33.39654541015625,7.579108238220215,12,6,4,2,2.6570558528571038,4.005395031886706,4.623042434246382,4.520928734708947
3,lássátok,láss,át,ok,15.645254135131836,17.201854705810547,10.321622848510742,14.062470436096191,26.329648971557617,27.604026794433594,5.95429801940918,8,4,2,2,2.6570558528571038,3.225309281725863,5.1193482825304715,4.570554614307831
3,fogorvoshoz,fog,orvos,hoz,15.00678825378418,10.826316833496094,14.753273963928223,23.845340728759766,16.1147403717041,25.94672966003418,8.452838897705078,11,3,5,3,2.655138434811382,5.393961071337533,4.386766415717314,4.024772913079632
3,végrendeletet,vég,rendel,etet,16.026172637939453,9.292884826660156,17.29576873779297,24.773366928100586,15.137096405029297,26.81160545349121,5.879622459411621,13,3,6,4,2.655138434811382,3.5085297189712867,2.9813655090785445,2.45178643552429
3,szerkezeti,szer,keze,ti,17.665943145751953,11.61176872253418,18.30827522277832,21.272855758666992,14.799885749816895,23.980308532714844,10.59969711303711,10,4,4,2,2.6522463410033232,3.13481437032046,3.815577748324267,4.868462219808566
3,útlevelem,út,le,velem,9.793317794799805,17.663381576538086,16.44048500061035,19.909221649169922,21.791948318481445,11.188417434692383,10.093964576721191,9,2,2,5,2.651278013998144,4.394836771279156,5.581152891966289,5.240848658485361
3,manőver,ma,nő,ver,16.83127784729004,10.544198036193848,16.32961082458496,22.658016204833984,12.700139999389648,21.85892105102539,9.782758712768555,7,2,2,3,2.651278013998144,5.35603733619072,4.919742107376001,3.394801777162711
3,értesítette,érte,sí,tette,16.07770538330078,13.033904075622559,17.092382431030273,17.926830291748047,27.387470245361328,17.699657440185547,10.019890785217285,11,4,2,5,2.6503075231319366,4.678609416558926,2.8639173769578603,4.632538271950371
3,mentességet,ment,ess,éget,13.186507225036621,13.545058250427246,9.76794719696045,21.30974006652832,23.933982849121094,22.83357810974121,10.10097599029541,11,4,3,4,2.6503075231319366,4.7775573086390075,3.188084373714938,3.0569048513364727
3,magasabban,mag,as,abban,11.725618362426758,11.317256927490234,8.871260643005371,21.078567504882812,22.015377044677734,21.383092880249023,8.158285140991211,10,3,2,5,2.6483600109809315,3.1755118133634475,3.118595365223762,4.7238741663392725
3,álláspontja,áll,ás,pontja,13.225135803222656,17.088682174682617,16.52069664001465,29.732845306396484,29.8356990814209,19.04191780090332,6.768645286560059,11,3,2,6,2.6483600109809315,4.910149302250238,2.8651039746411278,3.144885418287142
3,éjfélre,éj,fél,re,11.994671821594238,16.003759384155273,16.832788467407227,14.521159172058105,15.324847221374512,26.02568817138672,8.163409233093262,7,2,3,2,2.6473829701146196,3.3153404766272883,4.675833312180064,3.6036855496146996
3,tökkelütött,tök,kel,ütött,14.901074409484863,8.512967109680176,15.189969062805176,17.219533920288086,29.13072395324707,17.561054229736328,4.5534844398498535,11,3,3,5,2.6473829701146196,4.175047699526168,3.4756711883244296,3.926805310111606
3,térdeljen,térd,el,jen,24.985654830932617,22.78204345703125,13.629950523376465,6.8790693283081055,28.604238510131836,26.422618865966797,6.51694393157959,9,4,2,3,2.6473829701146196,2.6830470382388496,6.021003960549296,3.5240064455573727
3,nyomjátok,nyomj,át,ok,22.40544319152832,22.739158630371094,10.321622848510742,7.921577453613281,25.695987701416016,26.059879302978516,8.254110336303711,9,5,2,2,2.6473829701146196,2.9111576087399764,5.1193482825304715,4.570554614307831
3,hogyishívják,hogy,is,hívják,18.440256118774414,12.017120361328125,22.89237403869629,17.25047492980957,31.59950828552246,13.519004821777344,6.978659629821777,12,4,2,6,2.6473829701146196,6.666654799202157,6.274002353245673,4.515992993534467
3,szintjére,szint,jé,re,16.971546173095703,16.011648178100586,12.59338665008545,13.504021644592285,26.689626693725586,26.783435821533203,7.234855651855469,9,5,2,2,2.6464037262230695,3.524266268766979,2.930949031167523,3.6036855496146996
3,lakosok,la,kos,ok,10.293252944946289,10.663734436035156,8.557831764221191,22.552215576171875,20.136030197143555,22.245708465576172,7.095005989074707,7,2,3,2,2.645422269349092,3.957415714722669,2.5514499979728753,4.570554614307831
3,említésre,említ,és,re,21.8781795501709,22.137540817260742,9.258041381835938,8.475090980529785,25.756389617919922,26.038312911987305,7.854704856872559,9,5,2,2,2.645422269349092,2.4456042032735974,6.556241936591766,3.6036855496146996
3,diáktanács,diák,tan,ács,16.697723388671875,16.98851203918457,10.392219543457031,15.031181335449219,26.544147491455078,27.27249526977539,7.873247146606445,10,4,3,3,2.645422269349092,3.6348801407665263,3.0499928569201424,2.534026106056135
3,készenlét,kés,zen,lét,15.516032218933105,11.240245819091797,16.526901245117188,17.331844329833984,29.117034912109375,19.484336853027344,8.923213005065918,9,3,3,3,2.6444385894678386,3.641077313325374,2.8721562727482928,3.0253058652647704
3,emlékeztél,emlék,ez,tél,22.229522705078125,12.610566139221191,15.855544090270996,12.575469017028809,30.698556900024414,19.13521957397461,7.0610761642456055,10,5,2,3,2.6444385894678386,3.4316853446860116,6.333684409097302,3.3209766773428235
3,emlékeztél,emlék,ezt,él,13.340819358825684,21.967626571655273,15.625012397766113,12.575469017028809,20.678770065307617,31.48408317565918,7.626809120178223,10,5,3,2,2.6444385894678386,3.4316853446860116,5.93531677937607,4.520928734708947
3,álláspontját,áll,ás,pontját,13.225135803222656,19.13265609741211,17.476449966430664,29.79275894165039,29.904172897338867,20.987699508666992,6.68617057800293,12,3,2,7,2.6444385894678386,4.910149302250238,2.8651039746411278,2.6580113966571126
3,hozzámész,hozz,ám,ész,17.067123413085938,16.655790328979492,10.093635559082031,13.462690353393555,26.727725982666016,26.362396240234375,8.628691673278809,9,4,2,3,2.6444385894678386,3.9587071910872846,4.292964545382929,3.3012470886362113
3,kannibál,kan,ni,bál,9.899304389953613,17.645551681518555,18.53506851196289,25.96568489074707,26.983442306518555,16.496049880981445,8.11816692352295,8,3,2,3,2.6424645202421213,2.69284691927723,4.016364679456294,3.296665190261531
3,főügyész,fő,ügy,ész,14.385836601257324,18.929004669189453,16.427715301513672,17.363300323486328,18.555147171020508,29.59864044189453,7.9341583251953125,8,2,3,3,2.6424645202421213,4.014772474073064,4.5233562066547925,3.3012470886362113
3,mindezen,min,de,zen,15.352209091186523,14.196554183959961,14.071288108825684,24.08055877685547,24.376785278320312,21.215959548950195,10.734684944152832,8,3,2,3,2.6424645202421213,4.121494186241665,6.256956950858988,2.8721562727482928
3,telefonáltál,tele,fonál,tál,17.04484748840332,16.601699829101562,10.549363136291504,22.679513931274414,11.495969772338867,14.688322067260742,11.834287643432617,12,4,5,3,2.639486489268586,4.456942684749888,2.537819095073274,3.1936810295412816
3,terveztél,terv,ez,tél,17.024904251098633,9.415048599243164,15.855544090270996,13.239072799682617,27.471399307250977,15.531991958618164,4.396876335144043,9,4,2,3,2.6384892569546374,4.295742981095551,6.333684409097302,3.3209766773428235
3,terveztél,terv,ezt,él,10.74869441986084,17.644147872924805,15.625012397766113,13.239072799682617,17.729602813720703,28.419269561767578,6.845819473266602,9,4,3,2,2.6384892569546374,4.295742981095551,5.93531677937607,4.520928734708947
3,kölcsönkérhetem,kölcsön,kér,hetem,17.68754005432129,19.63109016418457,13.658919334411621,11.837224960327148,26.158729553222656,27.577829360961914,5.034853458404541,15,7,3,5,2.6384892569546374,3.813314058945835,4.228939042456542,2.845098040014257
3,szerelőt,szer,el,őt,13.56324577331543,9.701944351196289,12.836756706237793,20.378585815429688,24.54254150390625,21.195640563964844,9.038515090942383,8,4,2,2,2.637489729512511,3.13481437032046,6.021003960549296,5.215082115013175
3,maradhattok,mar,adhat,tok,11.983851432800293,13.662920951843262,11.352888107299805,20.50942039489746,23.60329818725586,24.380517959594727,8.370546340942383,11,3,5,3,2.6364878963533656,3.1245042248342823,3.1950689964685903,2.8779469516291885
3,maradhattok,marad,hat,tok,16.24977684020996,19.791061401367188,13.401586532592773,9.864781379699707,21.758079528808594,24.380517959594727,9.677350044250488,11,5,3,3,2.6364878963533656,4.537982711445016,4.542788093450676,2.8779469516291885
3,üldögél,ül,dög,él,17.70209503173828,11.138694763183594,16.771329879760742,26.86361312866211,16.935588836669922,27.355588912963867,10.070761680603027,7,2,3,2,2.6344772701607315,4.029221394253928,3.2762319579218335,4.520928734708947
3,éjjelre,éj,jel,re,14.601001739501953,16.003759384155273,9.176666259765625,13.52068042755127,24.882993698120117,26.06316566467285,5.234317302703857,7,2,3,2,2.6334684555795866,3.3153404766272883,3.9860099318532614,3.6036855496146996
3,magatartás,maga,tart,ás,16.66986083984375,18.216110229492188,11.647248268127441,16.535614013671875,25.68540382385254,26.35696029663086,9.71319580078125,10,4,4,2,2.6334684555795866,5.509914557741583,4.57142930306149,2.8651039746411278
3,mutathatok,mutat,ha,tok,15.57117748260498,18.1593017578125,11.832426071166992,8.73065185546875,21.616910934448242,23.81313705444336,7.6546311378479,10,5,2,3,2.6324572921847245,3.750354088762708,6.17849550526079,2.8779469516291885
3,mutathatok,mutat,hat,ok,14.739015579223633,16.07900619506836,12.136322021484375,8.73065185546875,20.512523651123047,21.966312408447266,9.869993209838867,10,5,3,2,2.6324572921847245,3.750354088762708,4.542788093450676,4.570554614307831
3,félresikerült,félre,siker,ült,12.617073059082031,21.62155532836914,15.642881393432617,10.836609840393066,18.29738998413086,29.475736618041992,6.87810754776001,13,5,5,3,2.6324572921847245,4.19044375970669,3.517591730711908,3.801472313521471
3,bankárok,bank,ár,ok,10.199220657348633,10.596898078918457,11.714329719543457,21.267732620239258,21.923725128173828,22.566293716430664,11.9696626663208,8,4,2,2,2.629409599102719,3.7658919764300154,3.481012420956573,4.570554614307831
3,kutassátok,kutass,át,ok,16.19771385192871,17.013225555419922,10.321622848510742,13.281004905700684,26.157297134399414,26.900068283081055,6.923206806182861,10,6,2,2,2.629409599102719,2.3443922736851106,5.1193482825304715,4.570554614307831
3,narancslevet,narancs,le,vet,17.119384765625,14.997896194458008,10.502830505371094,13.144402503967285,27.8393497467041,24.937726974487305,5.52081823348999,12,7,2,3,2.6283889300503116,3.1458177144918276,5.581152891966289,3.3602146132953523
3,tanácsadás,tan,ács,adás,10.392219543457031,9.501702308654785,9.062605857849121,26.1355037689209,27.247175216674805,27.28619384765625,9.05811882019043,10,3,3,4,2.6273658565927325,3.0499928569201424,2.534026106056135,3.2638726768652235
